id,title,organization,city,state,status,created_date
6102bec5-7f36-43b1-bc83-656fc359d455,"ARcare - 097 - Jacksonville, AR",ARCARE,Jacksonville,AR,ACTIVE,2026-01-29
933b7b46-89d3-4129-9590-15efcf363cad,"Signature Health Kirtland Administration - Willoughby, OH","SIGNATURE HEALTH, INC",Willoughby,OH,ACTIVE,2026-01-29
8d2506c8-2361-4599-a70f-dcff3cb3c07c,"Grand Pharmacy at 111 Grand Avenue - New Haven, CT","FAIR HAVEN COMMUNITY HEALTH CLINIC, INC.",New Haven,CT,ACTIVE,2026-01-29
cea9e03a-d246-4745-b66a-4d039571ef01,"Genesee Elementary - Auburn, NY",EAST HILL FAMILY MEDICAL INC.,Auburn,NY,ACTIVE,2026-01-29
8cde1c4a-e434-42db-b12c-c64c04e4f3a9,"ACCESS Evanston Family Health Center - Evanston, IL",ACCESS COMMUNITY HEALTH NETWORK,Evanston,IL,ACTIVE,2026-01-29
242af2c0-6392-44b7-9b57-75ec9a42dcf6,"Universal Community Health Center - MLK - Los Angeles, CA",UNIVERSAL COMMUNITY HEALTH CENTER,Los Angeles,CA,ACTIVE,2026-01-29
f750e70c-2421-460f-8e16-f4a42513eb4d,"SAINT MARTHA'S SHELTER - San Francisco, CA",SAN FRANCISCO COMMUNITY CLINIC CONSORTIUM,San Francisco,CA,ACTIVE,2026-01-29
41471a25-34fe-4da5-9bc9-1fc0c50c8d0f,"Wabash Community Health Center - Mount Carmel, IL",WABASH GENERAL HOSPITAL DISTRICT,Mount Carmel,IL,ACTIVE,2026-01-29
216747d9-364f-4de4-bf66-b365d540da8d,"Beth Center High School - Fredericktown, PA","Centerville Clinics, INCORPORATED",Fredericktown,PA,ACTIVE,2026-01-29
b0e57bab-362e-413c-be28-e3fe7eece96b,"NorthLakes- Park Falls - Park Falls, WI","LAKES COMMUNITY HEALTH CENTER, INC THE",Park Falls,WI,ACTIVE,2026-01-29
76cf8660-3bfd-4e3f-9be6-46a1ace19388,"CS-HHC at Dunbar Hill Elementary School - Hamden, CT",Cornell Scott Hill Health Corporation,Hamden,CT,ACTIVE,2026-01-29
6f1978af-042f-4423-ad3e-588cc4baf409,"Grand Peaks Behavioral Health-Sugar Salem High School - Sugar City, ID","UPPER VALLEY COMMUNITY HEALTH, SERVICES INC",Sugar City,ID,ACTIVE,2026-01-29
5a273503-78fc-4b75-8648-a0322d3cc818,"OHHC Woodsfield - Woodsfield, OH",OHIO HILLS HEALTH SERVICES,Woodsfield,OH,ACTIVE,2026-01-29
f334b840-e2ae-493a-9dde-90405dde3524,"Palm Center Adult Support Services - Hialeah, FL",CITRUS HEALTH NETWORK INC,Hialeah,FL,ACTIVE,2026-01-29
e260e9cb-6d6a-49b9-94c3-d83802eb6575,"HCHC Behavioral Health - North Las Vegas, NV",HOPE CHRISTIAN HEALTH CENTER,North Las Vegas,NV,ACTIVE,2026-01-29
63d18503-fba0-4bb9-be09-9d7992ef7e1d,"Carroll County Early Childhood Development Center - Carrollton, KY",TRIAD HEALTH SYSYEMS INC,Carrollton,KY,ACTIVE,2026-01-29
3f3ac5aa-72bb-45b5-9229-d58f1d3e2d6e,"Southeast Community Health Systems - Zachary High School - Zachary, LA",SOUTHEAST COMMUNITY HEALTH SYSTEMS,Zachary,LA,ACTIVE,2026-01-29
09ba24d8-0974-46d2-abf4-f8d5af303fad,"Neosho Schools- RISE Elementary - Neosho, MO",OZARK TRI-COUNTY HEALTH CARE CONSORTIUM,Neosho,MO,ACTIVE,2026-01-29
8cb44605-fe78-4fa7-880e-21a531d14854,"Jettie S. Tisdale Elementary School - SBHC - Bridgeport, CT","OPTIMUS HEALTH CARE, INC.",Bridgeport,CT,ACTIVE,2026-01-29
da2833cd-e85e-4cf0-81a5-6a74cbbeec92,"East High School Based Health Center - Memphis, TN",CHRIST COMMUNITY HEALTH SERVICES INC,Memphis,TN,ACTIVE,2026-01-29
af00a2f7-f219-4d7a-b6df-dad4f912afe3,"Jay Family Medicine Clinic - Jay, OK","Community Health Center of Northeast Oklahoma, Inc.",Jay,OK,ACTIVE,2026-01-29
ebc869a7-836a-4760-8476-c7c00c1a019b,"Marion Elementary School - Marion, NC","Western North Carolina Community Health Services, Inc",Marion,NC,ACTIVE,2026-01-29
d7d02fb3-9ec8-44cb-9a29-53065a97b147,"Access Administrative Office - Smithville, MS","ACCESS FAMILY HEALTH SERVICES, INC",Smithville,MS,ACTIVE,2026-01-29
157c7f53-f59e-40e8-8234-be6aeeedfd76,"Charter Oak Health Center; 32 Grand Street - Hartford, CT","CHARTER OAK HEALTH CENTER, INC.",Hartford,CT,ACTIVE,2026-01-29
929da8d5-40ff-4b57-8863-57db40e65763,"Community Healthcare Center at Wilbarger General - Vernon, TX",NORTH CENTRAL TEXAS COMMUNITY HEALTH CAR,Vernon,TX,ACTIVE,2026-01-29
19b7b153-894b-49c0-9a99-a7363287b249,"Cornerstone Care Dental Center of West Mifflin - West Mifflin, PA",CORNERSTONE CARE INC,West Mifflin,PA,ACTIVE,2026-01-29
6eff77b5-ee1e-4f85-bcb0-a097c1fd945c,"Turn of River MS SBHC - Stamford, CT",FAMILY CENTERS INC,Stamford,CT,ACTIVE,2026-01-29
e1d67946-35e4-4e55-8660-8c4b2889aa7f,"Phoenix Suite - Greenwood, SC",CAROLINA HEALTH CENTERS INC,Greenwood,SC,ACTIVE,2026-01-29
81637c7e-dbd7-4c40-b740-bac380c2e355,"West County R-IV School District Clinic - Park Hills, MO",GREAT MINES HEALTH CENTER,Park Hills,MO,ACTIVE,2026-01-29
28cd238f-a8f6-4f83-b4bb-a2d6ef429c53,"Lumberport Elementary School Wellness Center - Lumberport, WV","COMMUNITY CARE OF WEST VIRGINIA, INC.",Lumberport,WV,ACTIVE,2026-01-29
9a7f9974-76a3-401a-a434-318cf44a3aba,"COMMUNITY HEALTH PARTNERSHIP OF ILLINOIS - Princeville, IL",COMMUNITY HEALTH PARTNERSHIP OF ILLINOIS,Princeville,IL,ACTIVE,2026-01-29
767edbb5-3b1e-4f27-929d-52924a36b60c,"Elevated Community Health Pediatric Dental - Frisco, CO","SUMMIT COMMUNITY CARE CLINIC, INC.",Frisco,CO,ACTIVE,2026-01-29
f0b77d59-6b9c-4b49-88dc-c617c079728b,"Waimanalo Health Center Hale Ola `Akolu-Luluku - Kaneohe, HI",WAIMANALO HEALTH CENTER,Kaneohe,HI,ACTIVE,2026-01-29
f27fd331-ffca-4d82-b6e1-d84793ac7d34,"Project H.O.P.E. West Street Health Center - Camden, NJ",PROJECT HOPE,Camden,NJ,ACTIVE,2026-01-29
b52d61f5-746e-494f-ae20-e4caf4e6dc9a,"Hurshel Antwine Middle School - El Paso, TX",PROJECT VIDA HEALTH CENTER,El Paso,TX,ACTIVE,2026-01-29
51cbbeec-b47d-489b-b03a-127662c1b338,"Albany Family Medical Center - Downtown - Albany, KY","CUMBERLAND FAMILY MEDICAL CENTER, INC.",Albany,KY,ACTIVE,2026-01-29
8fc421a0-be24-426f-9cf7-3a6fc52b67d2,"Yes Prep - East End (New Campus) - Houston, TX",LEGACY COMMUNITY HEALTH SERVICES INC,Houston,TX,ACTIVE,2026-01-29
f5ae67a3-9c47-4aa1-a216-56d27844ad0c,"Community Health Care, Inc. Administrative Center - Davenport, IA","COMMUNITY HEALTH CARE, INC.",Davenport,IA,ACTIVE,2026-01-29
4ad67ab6-2e53-429a-9047-38529138e901,"Sky Country Elementary School - Jurupa Valley, CA",NEIGHBORHOOD HEALTHCARE,Jurupa Valley,CA,ACTIVE,2026-01-29
88c7b84e-9247-45cf-a7e3-d3e6b6a86d1b,Hardeman County Community Health Center Women & Children'... (TN),HARDEMAN COUNTY COMMUNITY HEALTH CENTER,Bolivar,TN,ACTIVE,2026-01-29
5c6dc81d-20f9-4c1f-a33c-8806b86c65be,"One Community Health - White Salmon - White Salmon, WA",ONE COMMUNITY HEALTH,White Salmon,WA,ACTIVE,2026-01-29
5504e972-ec21-49f3-af60-cda4600266ee,"Manokotak Village Clinic - Manokotak, AK",BRISTOL BAY AREA HEALTH CORPORATION,Manokotak,AK,ACTIVE,2026-01-29
7bc4e5d5-5f9c-483a-b1e0-20a2897e5b30,"SIHF Healthcare - Red Bud - Red Bud, IL","SOUTHERN ILLINOIS HEALTHCARE FOUNDATION, INC.",Red Bud,IL,ACTIVE,2026-01-29
47c42c17-d7ab-4746-902c-cbd5cbc4b6d3,"Access School Health-Hatley - Amory, MS","ACCESS FAMILY HEALTH SERVICES, INC",Amory,MS,ACTIVE,2026-01-29
9569150c-20b7-40b0-b424-14ceec9824d8,"FamilyHealth on Commercial - San Diego, CA",FAMILY HEALTH CENTERS OF SAN DIEGO INC,San Diego,CA,ACTIVE,2026-01-29
e3e741fc-c307-4781-8f26-7cefa6d6275a,"La Maestra Family Clinic Inc. - San Diego, CA","LA MAESTRA FAMILY CLINIC, INC.",San Diego,CA,ACTIVE,2026-01-29
4e872445-80d3-4cb7-839a-de94890d7f71,"Boundary County Middle School - Bonners Ferry, ID","BOUNDARY REGIONAL COMMUNITY HEALTH CENTER, INC",Bonners Ferry,ID,ACTIVE,2026-01-29
7d0fb608-bd5f-408d-b452-1565fbcbc9de,"Stevenson Elementary School - Mesa, AZ","VALLE DEL SOL, INC",Mesa,AZ,ACTIVE,2026-01-29
3f55f8fc-4113-4f35-b130-106aac792b9c,"Reynolds High School Student Health Center - Troutdale, OR",Multnomah County,Troutdale,OR,ACTIVE,2026-01-29
6048ec01-c96d-4542-9444-c78debfd0825,"Soda Creek Elementary School - Steamboat Springs, CO",NORTHWEST COLORADO VISITING NURSE ASSOCIATION,Steamboat Springs,CO,ACTIVE,2026-01-29
f9c55d21-cdcf-4001-b168-373fea652acf,"VHC Moorpark - Lab - San Jose, CA",COUNTY OF SANTA CLARA,San Jose,CA,ACTIVE,2026-01-29
7e5aef85-75f4-4a94-a343-6e1a7c8a3f4d,"Administrative Office Ludwig - Fort Wayne, IN",NEIGHBORHOOD HEALTH CLINICS,Fort Wayne,IN,ACTIVE,2026-01-29
f23fecbe-2240-4b81-aca1-7e2fd304a7c1,"Eastern Community Health Center - Lansing, MI",COUNTY OF INGHAM,Lansing,MI,ACTIVE,2026-01-29
87fb95be-a667-4ca3-ae0c-a7e580ceb5c1,"NorthLakes - Marinette - Marinette, WI","LAKES COMMUNITY HEALTH CENTER, INC THE",Marinette,WI,ACTIVE,2026-01-29
1ed911ab-5efe-4a19-89ca-4db272475fb3,"Nevada Health Centers at Enterprise - Las Vegas, NV","NEVADA HEALTH CENTERS, INC.",Las Vegas,NV,ACTIVE,2026-01-29
c7d5ff3a-c381-4b39-8a20-1d22b229f94e,"Admin - Westwood - Houston, TX",BEE BUSY WELLNESS CENTER,Houston,TX,ACTIVE,2026-01-29
530e5469-f90a-4f8a-96b5-1bd7230bcd22,"Bee Busy Wellness Center - Bissonnet - Houston, TX",BEE BUSY WELLNESS CENTER,Houston,TX,ACTIVE,2026-01-29
7a2595a3-34e0-45d4-90cb-8c71ad6161af,"Family Health Care Clinic, Duckhill--Head Start - Duck Hill, MS","Family Health Care Clinic, Inc.",Duck Hill,MS,ACTIVE,2026-01-29
b32bb06b-154a-49ed-9d59-4c5f471262b2,"Women's Care of the Commonwealth - Danville, KY","CUMBERLAND FAMILY MEDICAL CENTER, INC.",Danville,KY,ACTIVE,2026-01-29
e4546d33-ad30-4cc8-a961-db429d664b8c,"Naknek Health Clinic - King Salmon, AK",BRISTOL BAY AREA HEALTH CORPORATION,King Salmon,AK,ACTIVE,2026-01-29
e062317c-1687-49b0-afdb-a7802a084747,"Camuy Health Services, Inc. - Adm. Site - Camuy, PR",CAMUY HEALTH SERVICES,Camuy,PR,ACTIVE,2026-01-29
bcc509ba-9268-4f81-9c89-b165f95420ff,"Galion Family Health - Galion, OH","CENTER STREET COMMUNITY CLINIC, INC",Galion,OH,ACTIVE,2026-01-29
1baea0dc-08ff-4dfd-acab-6e99aa7e808d,"Nanakuli High & Intermediate School - Waianae, HI","WAIANAE DISTRICT COMPREHENSIVE HEALTH AND HOSPITAL BOARD, INCORPORATED",Waianae,HI,ACTIVE,2026-01-29
689c3651-ea38-4d5d-84c0-baaf1728f39f,"Broadview Middle School - Danbury, CT","CONNECTICUT INSTITUTE FOR COMMUNITIES, INC",Danbury,CT,ACTIVE,2026-01-29
2fb1c36e-0ec3-4591-9d15-dc55e6ace37a,"Blue Ridge BH and Admin - Blue Ridge, GA",GEORGIA MOUNTAINS HEALTH SERVICES INC,Blue Ridge,GA,ACTIVE,2026-01-29
b29b66d7-9365-4963-98cf-d9b4bb4b30eb,"COMMUNITY HEALTH CENTERS DEL VALLE - Santa Maria, CA",COMMUNITY HEALTH CENTERS OF THE CENTRAL COAST INC,Santa Maria,CA,ACTIVE,2026-01-29
1520dee7-ee79-4366-abc1-f8c6e9443269,"Adelante Healthcare Surprise Behavioral Health - Surprise, AZ",ADELANTE HEALTHCARE INC,Surprise,AZ,ACTIVE,2026-01-29
c84671b6-9931-4cdf-a39e-3fb4cdca03bc,"PATH (People Assisting The Homeless) - Santa Barbara, CA",COUNTY OF SANTA BARBARA,Santa Barbara,CA,ACTIVE,2026-01-29
d008641d-6d32-481a-bc9d-4dab7063ca58,"Community Medical Centers, Dorothy L. Jones - Stockton, CA","COMMUNITY MEDICAL CENTERS, INC.",Stockton,CA,ACTIVE,2026-01-29
872e9fe8-80e6-41a6-af22-944bceebc9a3,"Dothan Family Health Center - Dothan, AL",SOUTHEAST ALABAMA RURAL HEALTH ASSOCIATE,Dothan,AL,ACTIVE,2026-01-29
2a2fa858-686e-49f1-91e5-4a08407ecc91,"Abbeville Family Health Center - Abbeville, AL",SOUTHEAST ALABAMA RURAL HEALTH ASSOCIATE,Abbeville,AL,ACTIVE,2026-01-29
72b976ad-6598-43c3-b050-3f338c91dac8,"Combest Central Community Health Center - Lubbock, TX",Texas Tech University Health Sciences Center,Lubbock,TX,ACTIVE,2026-01-29
7f9f6555-0e15-4beb-b97b-450b124fa903,"Southampton Street Shelter - Boston, MA",BOSTON HEALTH CARE FOR THE HOMELESS PROGRAM,Boston,MA,ACTIVE,2026-01-29
282cc7aa-ac00-4e32-97c1-a561b132f4e3,"Indian Health Center of Santa Clara Valley - Business Office - San Jose, CA",Indian Health Center of Santa Clara Valley,San Jose,CA,ACTIVE,2026-01-29
21b94b7e-07d9-4e9f-b032-8d624d817775,"The Family Health Centers at Morrow - Morrow, GA","FAMILY HEALTH CENTERS OF GEORGIA, INC., THE",Morrow,GA,ACTIVE,2026-01-29
443f4f4b-3f9a-4ed2-a634-22fd98670b96,"SCHG Owensmouth Clinic - Canoga Park, CA",SERENITY CARE HEALTH GROUP,Canoga Park,CA,ACTIVE,2026-01-29
1f392226-18c1-41f3-a804-cd2d41956a5b,"Black River Health Services, Inc. - Burgaw, NC",NORTH CAROLINA DEPARTMENT OF HEALTH & HUMAN SERVICES,Burgaw,NC,ACTIVE,2026-01-29
44a5a3ae-a2e6-47b5-9db9-2a43ca60f1d9,"One Health - Cody Clinic - Cody, WY",BIGHORN VALLEY HEALTH CENTER INC,Cody,WY,ACTIVE,2026-01-29
dc36f256-325b-4838-a21c-23f68d1f055e,"CommWell Health of Shallotte - Medical - Shallotte, NC","TRI COUNTY COMMUNITY HEALTH COUNCIL, INC",Shallotte,NC,ACTIVE,2026-01-29
7364477a-4cd3-49bf-bc3f-91268ebd37a5,"Jordan Valley Community Health Center - Lebanon Evergreen - Lebanon, MO",ADVOCATES FOR A HEALTHY COMMUNITY INC,Lebanon,MO,ACTIVE,2026-01-29
f1903837-465e-4d88-8970-4ae800516025,"Hope Clinic Ennis - Ennis, TX",ELLIS COUNTY COALITION FOR HEALTH OPTIONS,Ennis,TX,ACTIVE,2026-01-29
b14b296b-6cfe-4b73-b6cc-b9ff2322659e,"Good Shepherd Community Clinic, Inc. 1520 N Commerce - Ardmore, OK","GOOD SHEPHERD COMMUNITY CLINIC, INC.",Ardmore,OK,ACTIVE,2026-01-29
c0e833ca-4a6e-42cf-81f6-49e59536b4b3,"MAHEC at Isaac Dickson Elementary School - Asheville, NC","Mountain Area Health Education Center, INC.",Asheville,NC,ACTIVE,2026-01-29
4592a703-96ca-4f47-8756-95b2ba302ecc,"El Pueblo Health Services Behavioral Health - Bernalillo, NM",EL PUEBLO HEALTH SERVICES INC,Bernalillo,NM,ACTIVE,2026-01-29
2fffe464-9d47-4c9d-97e5-84a9d101d9ef,"Otter Creek Academy Healthy Kids Clinic - Alpha, KY","CUMBERLAND FAMILY MEDICAL CENTER, INC.",Alpha,KY,ACTIVE,2026-01-29
c290e1ba-a724-43f9-871b-a2008bd0f19f,"CHS Northview Intermediate School Clinic - Kodak, TN",CHEROKEE HEALTH SYSTEMS,Kodak,TN,ACTIVE,2026-01-29
018f8b37-9883-4fb2-b348-b45590714755,"Katherine Johnson Middle School/Encina High School - Sacramento, CA",SACRAMENTO COUNTY PRIMARY,Sacramento,CA,ACTIVE,2026-01-29
587e991a-b555-43aa-9227-ffd5a9fa6259,"Gold Street Medical - Redding, CA",HILL COUNTRY COMMUNITY CLINIC,Redding,CA,ACTIVE,2026-01-29
0cd634c3-a15a-4a32-9658-da45d661bf2c,"Mobile Crisis Outreach Team - Redding, CA",HILL COUNTRY COMMUNITY CLINIC,Redding,CA,ACTIVE,2026-01-29
a8297b1b-8041-4588-810d-4b348652bfaa,"Heritage Health Union Gospel Mission - Coeur D Alene, ID",DIRNE COMMUNITY HEALTH CENTER,Coeur D Alene,ID,ACTIVE,2026-01-29
8deb0d21-f0f4-4250-b6bc-b9d781441093,"ACCESS Family Care Carthage Clinic - Carthage, MO",OZARK TRI-COUNTY HEALTH CARE CONSORTIUM,Carthage,MO,ACTIVE,2026-01-29
82ea8136-fe33-4a84-8763-e3d0883d8e1a,"Compass Health, Inc. - Columbia, MO","COMPASS HEALTH, INC",Columbia,MO,ACTIVE,2026-01-29
ba4fb1f2-d15f-480d-8dd4-2e5492378139,"RKM at Loranger High School - Loranger, LA","PRIMARY CARE PROVIDERS FOR A HEALTHY FELICIANA, INC.",Loranger,LA,ACTIVE,2026-01-29
9e6ab0d0-877b-4e7c-bb1b-8eabd746985f,"MAHEC at North Buncombe Middle School - Weaverville, NC","Mountain Area Health Education Center, INC.",Weaverville,NC,ACTIVE,2026-01-29
a8f78d84-b29b-4017-8c22-a4e86bb5df92,"CareConnect Mobile Van 1 - Forsyth, GA","CARECONNECT HEALTH, INC.",Forsyth,GA,ACTIVE,2026-01-29
e5e00a0e-40d5-4b52-8047-db196aee5e61,"Greater Portland Health at Reiche Community School - Portland, ME",PORTLAND COMMUNITY HEALTH CENTER,Portland,ME,ACTIVE,2026-01-29
0bbf8dfd-6071-48fc-b611-bf5585fcc0d1,"LCHC at Bobby E. Wright - Chicago, IL",LAWNDALE CHRISTIAN HEALTH CENTER,Chicago,IL,ACTIVE,2026-01-29
f41425b1-ab01-44e3-ac81-91e6f3aac0f7,"CASTRO-MISSION HEALTH CENTER - San Francisco, CA",SAN FRANCISCO COMMUNITY CLINIC CONSORTIUM,San Francisco,CA,ACTIVE,2026-01-29
ceee9c6d-8efc-4efc-a48b-4aaa09f80777,"Erie Waukegan Health Center - Waukegan, IL",ERIE FAMILY HEALTH CENTER,Waukegan,IL,ACTIVE,2026-01-29
5ad6071d-4501-4602-85e3-4525261a1a0c,"Superior High School - Superior, WI",LAKE SUPERIOR COMMUNITY HEALTH CENTER,Superior,WI,ACTIVE,2026-01-29
54e9286c-5ab9-4961-8245-7b6f8094ff4a,"Elica Health Centers - Glendale - Sacramento, CA",ELICA HEALTH CTR,Sacramento,CA,ACTIVE,2026-01-29
5fad63b6-2e09-4272-93d4-9ffbf7a2e7a7,"Proteus, Inc. - Iowa City Site - Iowa City, IA",PROTEUS INC.,Iowa City,IA,ACTIVE,2026-01-29
1fe8cd71-0726-4c7d-a219-fe1e4941799d,"RHCHC Centerville High School - Centerville, IA","RIVER HILLS COMMUNITY HEALTH CENTER, INC",Centerville,IA,ACTIVE,2026-01-29
f7521f79-7fe0-4d2a-9d68-ccc3c612d935,"Emmett O'Brien Technical High School SBHC - Ansonia, CT","COMMUNITY HEALTH CENTER, INCORPORATED",Ansonia,CT,ACTIVE,2026-01-29
2553461c-0fc6-4277-af13-f4db0e69d318,"Glendale 2 - Glendale, CA","MISSION CITY COMMUNITY NETWORK, INC",Glendale,CA,ACTIVE,2026-01-29
7e873ca2-bbd0-4406-bb11-7e60a8c401c9,"Compass Health - Festus - Festus, MO","COMPASS HEALTH, INC",Festus,MO,ACTIVE,2026-01-29
36e4da6d-1377-484d-bebe-b5e3335ec1e4,"Honesdale Podiatry - Honesdale, PA",Wayne Memorial Community Health Centers,Honesdale,PA,ACTIVE,2026-01-29
363ded41-14b6-4a4c-be5f-4597f73bb61e,"Cumberland County Elementary Healthy Kids Clinic - Burkesville, KY","CUMBERLAND FAMILY MEDICAL CENTER, INC.",Burkesville,KY,ACTIVE,2026-01-29
96e3332c-0500-451e-8118-0fa03182f2a7,"COSSMA New Humacao Clinic Site - Humacao, PR","COSSMA, INC",Humacao,PR,ACTIVE,2026-01-29
865bfc60-8389-439b-b1b7-073b8dec5c84,"Cumberland County Health Department Community Health Center - Crossville, TN",TENNESSEE DEPARTMENT OF HEALTH,Crossville,TN,ACTIVE,2026-01-29
43645a84-b43f-4417-8859-6f693f82182d,"Barry Hahn Healthy Kids Clinic - Brandenburg, KY","CUMBERLAND FAMILY MEDICAL CENTER, INC.",Brandenburg,KY,ACTIVE,2026-01-29
4df16647-567b-4061-b2d9-705f0735e4b6,"Kings Winery Medical Clinic - Fresno, CA","GREATER FRESNO HEALTH ORGANIZATION, INC.",Fresno,CA,ACTIVE,2026-01-29
900babaf-79e6-4c0b-b4d0-1f453bf01bde,"MAHEC at Fairview Elementary - Fairview, NC","Mountain Area Health Education Center, INC.",Fairview,NC,ACTIVE,2026-01-29
b7c78e58-779b-42e3-8dd7-7fa8afcc286c,"CommUnityCare Chalmers Court - Austin, TX",TRAVIS COUNTY HEALTHCARE DISTRICT,Austin,TX,ACTIVE,2026-01-29
bd71a093-21e3-4068-acbf-d846f52842de,"CFH at New City - New City, NY",CORNERSTONE FAMILY HEALTHCARE,New City,NY,ACTIVE,2026-01-29
0737b756-d41c-45f9-be26-f1caf024037c,"Wesley Health and Wellness - Lancaster, CA",NORTHEAST VALLEY HEALTH CORPORATION,Lancaster,CA,ACTIVE,2026-01-29
9daaa4f8-d5d4-44b4-b265-89a344c7bbd1,"Community Counseling and Wellness Centers-Marion - Marion, OH",THIRD STREET COMMUNITY CLINIC INC,Marion,OH,ACTIVE,2026-01-29
1e11d7e0-07e8-497b-8e9f-bba5ff53de0a,"Blue Ridge Health - Hall Fletcher Academy - Asheville, NC","BLUE RIDGE COMMUNITY HEALTH SERVICES, INC.",Asheville,NC,ACTIVE,2026-01-29
0d1e8fc8-aaf3-4c32-968d-6ff14d97d4f5,"DAY LABOR PROGRAM - San Francisco, CA",SAN FRANCISCO COMMUNITY CLINIC CONSORTIUM,San Francisco,CA,ACTIVE,2026-01-29
0725736a-f246-4292-af3e-b0e20e7cce8d,"Barron Area School District- Barron High School - Barron, WI","LAKES COMMUNITY HEALTH CENTER, INC THE",Barron,WI,ACTIVE,2026-01-29
28dac132-c113-4b01-b920-350804acb62d,"Keystone School Health Center Sixth Street - Chambersburg, PA",KEYSTONE RURAL HEALTH CENTER,Chambersburg,PA,ACTIVE,2026-01-29
dd752060-e00e-432b-b6ab-1c951cf315b6,"Bucksport Regional Health Center- Ellsworth Site - Ellsworth, ME",BUCKSPORT REGIONAL HEALTH CENTER,Ellsworth,ME,ACTIVE,2026-01-29
b0cc1e96-0a36-437c-9f14-b0af0cb74926,"East County Wellness Center II - La Mesa, CA",FAMILY HEALTH CENTERS OF SAN DIEGO INC,La Mesa,CA,ACTIVE,2026-01-29
a00e7375-fb7a-4be1-bc2b-4342cc8e7cb0,"Prospect Charter School - Prospect, OR",ROGUE COMMUNITY HEALTH,Prospect,OR,ACTIVE,2026-01-29
957fd86a-daeb-4b1f-8136-8503280b1b9c,"Camarena Health - Almond Campus Pediatrics - Madera, CA",CAMARENA HEALTH,Madera,CA,ACTIVE,2026-01-29
e879c61c-eb37-4f32-b82d-1bbe79cccbf7,"MedLink Lawrenceville - Lawrenceville, GA","MEDLINK GEORGIA, INC.",Lawrenceville,GA,ACTIVE,2026-01-29
259e6722-f3f8-4d26-924e-a49ee7cc33cf,"Hillcrest Elementary School - Peekskill, NY","SUN RIVER HEALTH, INC.",Peekskill,NY,ACTIVE,2026-01-29
d87b6f9c-1990-41f4-9779-51bf540e8320,"Mobile Dental Clinic - Baton Rouge, LA","HIV/AIDS ALLIANCE FOR REGION TWO (HAART), INC.",Baton Rouge,LA,ACTIVE,2026-01-29
41ed3e1e-9ad6-4ec9-a627-c1d13b659c84,"Cahaba Medical Care - Alabaster - Alabaster, AL",CAHABA MEDICAL CARE FOUNDATION,Alabaster,AL,ACTIVE,2026-01-29
e080207d-0a6f-4cd8-a0b0-956f9a2a0702,"New Bloomfield School - New Bloomfield, MO",COMMUNITY HEALTH CENTER OF CENTRAL MISSOURI,New Bloomfield,MO,ACTIVE,2026-01-29
799968b5-7637-4a17-bca1-ba7e63f6b531,"Sun River Health Bay Street Health Center - Staten Island, NY","SUN RIVER HEALTH, INC.",Staten Island,NY,ACTIVE,2026-01-29
1d6d19b0-f081-47d3-98ea-3f96ccf2dbcc,"Kintegra at Norris S Childers Elementary - Lincolnton, NC","GASTON FAMILY HEALTH SERVICES, INC.",Lincolnton,NC,ACTIVE,2026-01-29
5bac98d5-3e4f-465a-bd98-57734e3ea44c,"Holton High School - Holton, MI",HACKLEY COMMUNITY CARE CENTER INC,Holton,MI,ACTIVE,2026-01-29
b7d3c93d-b9da-45a1-ba36-f3c499611619,"Unit 1-10 Town Plaza Condominium South Dennis - South Dennis, MA","DUFFY HEALTH CENTER, INC.",South Dennis,MA,ACTIVE,2026-01-29
95b1ca68-dfd9-4fd7-bbbf-41eacbe486c7,"Community Health Care Systems, Inc. - Twiggs County Publi... (GA)","COMMUNITY HEALTH CARE SYSTEMS, INC.",Jeffersonville,GA,ACTIVE,2026-01-29
fcc50598-4a93-41ea-ab4c-d3cace5e7748,"High Country Community Health Administration - Boone, NC",HIGH COUNTRY COMMUNITY HEALTH,Boone,NC,ACTIVE,2026-01-29
96b3ce46-e85e-4955-ada2-c92ae4c0ddda,"Canyonlands Healthcare - Chilchinbeto - Kayenta, AZ",CANYONLANDS COMMUNITY HEALTH CARE,Kayenta,AZ,ACTIVE,2026-01-29
edd79aee-b85d-4ae4-9070-cdd04676979c,"Advance Axcess - Raleigh, NC",ADVANCE COMMUNITY HEALTH INC,Raleigh,NC,ACTIVE,2026-01-29
d34614fa-a539-4464-bc07-cf2e210be191,"GPHA, INC. Medical Suite at Temple's Dental School - Philadelphia, PA",GREATER PHILADELPHIA HEALTH ACTION INC,Philadelphia,PA,ACTIVE,2026-01-29
adb63e76-5e69-40d4-a901-e29aee9b212d,"RAINELLE MEDICAL CENTER - Rainelle, WV",RAINELLE MEDICAL CENTER,Rainelle,WV,ACTIVE,2026-01-29
b0d8935c-9b53-47a5-805f-dfa44e49cdb6,"Mobile Access Care Center (MACC) - Rainelle, WV",RAINELLE MEDICAL CENTER,Rainelle,WV,ACTIVE,2026-01-29
e69be243-6287-4b51-8158-ffd31f3ecf84,"HealthRIGHT360- San Mateo Clinic - San Mateo, CA",HEALTHRIGHT 360,San Mateo,CA,ACTIVE,2026-01-29
